Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y,EA_raw
15,42.5333333,-5.8292996,94.6666667,-7.5487188,94.6666667,
16,42.5333333,-5.5792996,93.6666667,-7.6056211,93.6666667,
17,42.5333333,-5.2992996,92.6666667,-7.4117543,92.6666667,
18,42.5333333,-5.0392996,91.6666667,-7.0449748,91.6666667,
19,42.5333333,-4.7765723,91.6666667,-7.3328752,91.6666667,19.7019857
20,42.5333333,-4.5265723,90.6666667,-6.9915466,90.6666667,19.8564758
21,42.5333333,-4.1983905,89.6666667,-6.5469542,89.6666667,20.2750932
1,42.55,-10.0648941,107.6666667,-11.2390042,107.6666667,
2,42.55,-9.6820153,106.6666667,-10.7632466,106.6666667,
3,42.55,-9.3391365,104.6666667,-10.4832466,104.6666667,
4,42.55,-9.0291365,103.6666667,-10.1532466,103.6666667,
5,42.55,-8.6791365,102.6666667,-9.8003678,102.6666667,
6,42.55,-8.3291365,101.6666667,-9.517489,101.6666667,
7,42.55,-8.0091365,100.6666667,-9.177489,100.6666667,
8,42.55,-7.7091365,99.6666667,-8.8417314,99.6666667,
9,42.55,-7.3962577,98.6666667,-8.6920431,98.6666667,
10,42.55,-7.1062577,97.6666667,-8.2926038,97.6666667,
11,42.55,-6.9533789,94.6666667,-8.2673939,94.6666667,
12,42.55,-6.6605001,93.6666667,-8.2799354,93.6666667,
13,42.55,-6.3933789,93.6666667,-8.2072243,93.6666667,
14,42.55,-6.0905001,94.6666667,-7.8720273,94.6666667,
15,42.55,-5.8276213,94.6666667,-7.5509566,94.6666667,
16,42.55,-5.5776213,93.6666667,-7.6075819,93.6666667,
17,42.55,-5.2976213,92.6666667,-7.4136755,92.6666667,
18,42.55,-5.0376213,91.6666667,-7.0469379,91.6666667,
19,42.55,-4.7747426,91.6666667,-7.3333779,91.6666667,19.70839
20,42.55,-4.5247426,90.6666667,-6.9929199,90.6666667,19.863113
21,42.55,-4.1961062,89.6666667,-6.5479286,89.6666667,20.2814775
1,42.5666667,-10.0641249,107.6666667,-11.2407938,107.6666667,
2,42.5666667,-9.6810946,106.6666667,-10.7647332,106.6666667,
3,42.5666667,-9.3380643,104.6666667,-10.4847332,104.6666667,
4,42.5666667,-9.0280643,103.6666667,-10.1547332,103.6666667,
5,42.5666667,-8.6780643,102.6666667,-9.8017029,102.6666667,
6,42.5666667,-8.3280643,101.6666667,-9.5186726,101.6666667,
7,42.5666667,-8.0080643,100.6666667,-9.1786726,100.6666667,
8,42.5666667,-7.7080643,99.6666667,-8.8426119,99.6666667,
9,42.5666667,-7.395034,98.6666667,-8.694519,98.6666667,
10,42.5666667,-7.105034,97.6666667,-8.2951092,97.6666667,
11,42.5666667,-6.9520037,94.6666667,-8.2697528,94.6666667,
12,42.5666667,-6.6589734,93.6666667,-8.2820309,93.6666667,
13,42.5666667,-6.3920037,93.6666667,-8.2092937,93.6666667,
14,42.5666667,-6.0889734,94.6666667,-7.8741782,94.6666667,
15,42.5666667,-5.8259431,94.6666667,-7.5531944,94.6666667,
16,42.5666667,-5.5759431,93.6666667,-7.6095427,93.6666667,
17,42.5666667,-5.2959431,92.6666667,-7.4155966,92.6666667,
18,42.5666667,-5.0359431,91.6666667,-7.048901,91.6666667,
19,42.5666667,-4.7729128,91.6666667,-7.3338805,91.6666667,19.7147943
20,42.5666667,-4.5229128,90.6666667,-6.9942931,90.6666667,19.8697501
21,42.5666667,-4.1938219,89.6666667,-6.548903,89.6666667,20.2878618
1,42.5833333,-10.0633557,107.6666667,-11.2425834,107.6666667,
2,42.5833333,-9.6801739,106.6666667,-10.7662197,106.6666667,
3,42.5833333,-9.3369921,104.6666667,-10.4862197,104.6666667,
4,42.5833333,-9.0269921,103.6666667,-10.1562197,103.6666667,
5,42.5833333,-8.6769921,102.6666667,-9.8030379,102.6666667,
6,42.5833333,-8.3269921,101.6666667,-9.5198561,101.6666667,
7,42.5833333,-8.0069921,100.6666667,-9.1798561,100.6666667,
8,42.5833333,-7.7069921,99.6666667,-8.8434925,99.6666667,
9,42.5833333,-7.3938103,98.6666667,-8.6969948,98.6666667,
10,42.5833333,-7.1038103,97.6666667,-8.2976145,97.6666667,
11,42.5833333,-6.9506284,94.6666667,-8.2721117,94.6666667,
12,42.5833333,-6.6574466,93.6666667,-8.2841264,93.6666667,
13,42.5833333,-6.3906284,93.6666667,-8.211363,93.6666667,
14,42.5833333,-6.0874466,94.6666667,-7.8763292,94.6666667,
15,42.5833333,-5.8242648,94.6666667,-7.5554323,94.6666667,
16,42.5833333,-5.5742648,93.6666667,-7.6115035,93.6666667,
17,42.5833333,-5.2942648,92.6666667,-7.4175178,92.6666667,
18,42.5833333,-5.0342648,91.6666667,-7.0508641,91.6666667,
19,42.5833333,-4.771083,91.6666667,-7.3343831,91.6666667,19.7211986
20,42.5833333,-4.521083,90.6666667,-6.9956664,90.6666667,19.8763872
21,42.5833333,-4.1915375,89.6666667,-6.5498774,89.6666667,20.2942461
1,42.6,-10.0625865,107.6666667,-11.244373,107.6666667,
2,42.6,-9.6792532,106.6666667,-10.7677063,106.6666667,
3,42.6,-9.3359199,104.6666667,-10.4877063,104.6666667,
4,42.6,-9.0259199,103.6666667,-10.1577063,103.6666667,
5,42.6,-8.6759199,102.6666667,-9.804373,102.6666667,
6,42.6,-8.3259199,101.6666667,-9.5210396,101.6666667,
7,42.6,-8.0059199,100.6666667,-9.1810396,100.6666667,
8,42.6,-7.7059199,99.6666667,-8.844373,99.6666667,
9,42.6,-7.3925865,98.6666667,-8.6994707,98.6666667,
10,42.6,-7.1025865,97.6666667,-8.3001199,97.6666667,
11,42.6,-6.9492532,94.6666667,-8.2744706,94.6666667,
12,42.6,-6.6559199,93.6666667,-8.2862219,93.6666667,
13,42.6,-6.3892532,93.6666667,-8.2134324,93.6666667,
14,42.6,-6.0859199,94.6666667,-7.8784802,94.6666667,
15,42.6,-5.8225865,94.6666667,-7.5576701,94.6666667,
16,42.6,-5.5725865,93.6666667,-7.6134643,93.6666667,
17,42.6,-5.2925865,92.6666667,-7.419439,92.6666667,
18,42.6,-5.0325865,91.6666667,-7.0528272,91.6666667,
19,42.6,-4.7692532,91.6666667,-7.3348858,91.6666667,19.727603
20,42.6,-4.5192532,90.6666667,-6.9970396,90.6666667,19.8830244
21,42.6,-4.1892532,89.6666667,-6.5508518,89.6666667,20.3006305
1,42.6166667,-10.0618173,107.6666667,-11.2461626,107.6666667,
2,42.6166667,-9.6783325,106.6666667,-10.7691929,106.6666667,
3,42.6166667,-9.3348476,104.6666667,-10.4891929,104.6666667,
4,42.6166667,-9.0248476,103.6666667,-10.1591929,103.6666667,
5,42.6166667,-8.6748476,102.6666667,-9.805708,102.6666667,
6,42.6166667,-8.3248476,101.6666667,-9.5222232,101.6666667,
7,42.6166667,-8.0048476,100.6666667,-9.1822232,100.6666667,
8,42.6166667,-7.7048476,99.6666667,-8.8452535,99.6666667,
9,42.6166667,-7.3913628,98.6666667,-8.7019465,98.6666667,
10,42.6166667,-7.1013628,97.6666667,-8.3026253,97.6666667,
11,42.6166667,-6.9478779,94.6666667,-8.2768295,94.6666667,
12,42.6166667,-6.6543931,93.6666667,-8.2883174,93.6666667,
13,42.6166667,-6.3878779,93.6666667,-8.2155018,93.6666667,
14,42.6166667,-6.0843931,94.6666667,-7.8806312,94.6666667,
15,42.6166667,-5.8209083,94.6666667,-7.5599079,94.6666667,
16,42.6166667,-5.5709083,93.6666667,-7.6154251,93.6666667,
17,42.6166667,-5.2909083,92.6666667,-7.4213602,92.6666667,
18,42.6166667,-5.0309083,91.6666667,-7.0547903,91.6666667,
19,42.6166667,-4.7674234,91.6666667,-7.3353884,91.6666667,19.7340073
20,42.6166667,-4.5174234,90.6666667,-6.9984129,90.6666667,19.8896615
21,42.6166667,-4.1869689,89.6666667,-6.5518262,89.6666667,20.3070148
1,42.6333333,-10.0610482,107.6666667,-11.2479521,107.6666667,
2,42.6333333,-9.6774118,106.6666667,-10.7706794,106.6666667,
3,42.6333333,-9.3337754,104.6666667,-10.4906794,104.6666667,
4,42.6333333,-9.0237754,103.6666667,-10.1606794,103.6666667,
5,42.6333333,-8.6737754,102.6666667,-9.8070431,102.6666667,
6,42.6333333,-8.3237754,101.6666667,-9.5234067,101.6666667,
7,42.6333333,-8.0037754,100.6666667,-9.1834067,100.6666667,
8,42.6333333,-7.7037754,99.6666667,-8.846134,99.6666667,
9,42.6333333,-7.3901391,98.6666667,-8.7044224,98.6666667,
10,42.6333333,-7.1001391,97.6666667,-8.3051306,97.6666667,
11,42.6333333,-6.9465027,94.6666667,-8.2791884,94.6666667,
12,42.6333333,-6.6528663,93.6666667,-8.2904129,93.6666667,
13,42.6333333,-6.3865027,93.6666667,-8.2175711,93.6666667,
14,42.6333333,-6.0828663,94.6666667,-7.8827821,94.6666667,
15,42.6333333,-5.81923,94.6666667,-7.5621457,94.6666667,
16,42.6333333,-5.56923,93.6666667,-7.6173859,93.6666667,
17,42.6333333,-5.28923,92.6666667,-7.4232813,92.6666667,
18,42.6333333,-5.02923,91.6666667,-7.0567534,91.6666667,
19,42.6333333,-4.7655936,91.6666667,-7.335891,91.6666667,19.7404116
20,42.6333333,-4.5155936,90.6666667,-6.9997861,90.6666667,19.8962986
21,42.6333333,-4.1846845,89.6666667,-6.5528006,89.6666667,20.3133991
1,42.65,-10.060279,107.6666667,-11.2497417,107.6666667,
2,42.65,-9.6764911,106.6666667,-10.772166,106.6666667,
3,42.65,-9.3327032,104.6666667,-10.492166,104.6666667,
4,42.65,-9.0227032,103.6666667,-10.162166,103.6666667,
5,42.65,-8.6727032,102.6666667,-9.8083781,102.6666667,
6,42.65,-8.3227032,101.6666667,-9.5245902,101.6666667,
7,42.65,-8.0027032,100.6666667,-9.1845902,100.6666667,
8,42.65,-7.7027032,99.6666667,-8.8470145,99.6666667,
9,42.65,-7.3889153,98.6666667,-8.7068982,98.6666667,
10,42.65,-7.0989153,97.6666667,-8.307636,97.6666667,
11,42.65,-6.9451275,94.6666667,-8.2815472,94.6666667,
12,42.65,-6.6513396,93.6666667,-8.2925084,93.6666667,
13,42.65,-6.3851275,93.6666667,-8.2196405,93.6666667,
14,42.65,-6.0813396,94.6666667,-7.8849331,94.6666667,
15,42.65,-5.8175517,94.6666667,-7.5643835,94.6666667,
16,42.65,-5.5675517,93.6666667,-7.6193467,93.6666667,
17,42.65,-5.2875517,92.6666667,-7.4252025,92.6666667,
18,42.65,-5.0275517,91.6666667,-7.0587165,91.6666667,
19,42.65,-4.7637638,91.6666667,-7.3363937,91.6666667,19.7468159
20,42.65,-4.5137638,90.6666667,-7.0011594,90.6666667,19.9029358
21,42.65,-4.1824002,89.6666667,-6.553775,89.6666667,20.3197835
1,42.6666667,-10.0595098,107.6666667,-11.2515313,107.6666667,
2,42.6666667,-9.6755704,106.6666667,-10.7736525,106.6666667,
3,42.6666667,-9.331631,104.6666667,-10.4936525,104.6666667,
4,42.6666667,-9.021631,103.6666667,-10.1636525,103.6666667,
5,42.6666667,-8.671631,102.6666667,-9.8097132,102.6666667,
6,42.6666667,-8.321631,101.6666667,-9.5257738,101.6666667,
7,42.6666667,-8.001631,100.6666667,-9.1857738,100.6666667,
8,42.6666667,-7.701631,99.6666667,-8.847895,99.6666667,
9,42.6666667,-7.3876916,98.6666667,-8.7093741,98.6666667,
10,42.6666667,-7.0976916,97.6666667,-8.3101413,97.6666667,
11,42.6666667,-6.9437522,94.6666667,-8.2839061,94.6666667,
12,42.6666667,-6.6498128,93.6666667,-8.2946039,93.6666667,
13,42.6666667,-6.3837522,93.6666667,-8.2217099,93.6666667,
14,42.6666667,-6.0798128,94.6666667,-7.8870841,94.6666667,
15,42.6666667,-5.8158734,94.6666667,-7.5666213,94.6666667,
16,42.6666667,-5.5658734,93.6666667,-7.6213075,93.6666667,
17,42.6666667,-5.2858734,92.6666667,-7.4271237,92.6666667,
18,42.6666667,-5.0258734,91.6666667,-7.0606796,91.6666667,
19,42.6666667,-4.761934,91.6666667,-7.3368963,91.6666667,19.7532202
20,42.6666667,-4.511934,90.6666667,-7.0025326,90.6666667,19.9095729
21,42.6666667,-4.1801159,89.6666667,-6.5547494,89.6666667,20.3261678
1,42.6833333,-10.0587406,107.6666667,-11.2533209,107.6666667,
2,42.6833333,-9.6746497,106.6666667,-10.7751391,106.6666667,
3,42.6833333,-9.3305588,104.6666667,-10.4951391,104.6666667,
4,42.6833333,-9.0205588,103.6666667,-10.1651391,103.6666667,
5,42.6833333,-8.6705588,102.6666667,-9.8110482,102.6666667,
6,42.6833333,-8.3205588,101.6666667,-9.5269573,101.6666667,
7,42.6833333,-8.0005588,100.6666667,-9.1869573,100.6666667,
8,42.6833333,-7.7005588,99.6666667,-8.8487755,99.6666667,
9,42.6833333,-7.3864679,98.6666667,-8.71185,98.6666667,
10,42.6833333,-7.0964679,97.6666667,-8.3126467,97.6666667,
11,42.6833333,-6.942377,94.6666667,-8.286265,94.6666667,
12,42.6833333,-6.6482861,93.6666667,-8.2966994,93.6666667,
13,42.6833333,-6.382377,93.6666667,-8.2237792,93.6666667,
14,42.6833333,-6.0782861,94.6666667,-7.8892351,94.6666667,
15,42.6833333,-5.8141952,94.6666667,-7.5688591,94.6666667,
16,42.6833333,-5.5641952,93.6666667,-7.6232683,93.6666667,
17,42.6833333,-5.2841952,92.6666667,-7.4290449,92.6666667,
18,42.6833333,-5.0241952,91.6666667,-7.0626427,91.6666667,
19,42.6833333,-4.7601043,91.6666667,-7.337399,91.6666667,19.7596245
20,42.6833333,-4.5101043,90.6666667,-7.0039059,90.6666667,19.91621
21,42.6833333,-4.1778315,89.6666667,-6.5557238,89.6666667,20.3325521
1,42.7,-10.0579714,107.6666667,-11.2551105,107.6666667,
2,42.7,-9.673729,106.6666667,-10.7766257,106.6666667,
3,42.7,-9.3294866,104.6666667,-10.4966257,104.6666667,
4,42.7,-9.0194866,103.6666667,-10.1666257,103.6666667,
5,42.7,-8.6694866,102.6666667,-9.8123832,102.6666667,
6,42.7,-8.3194866,101.6666667,-9.5281408,101.6666667,
7,42.7,-7.9994866,100.6666667,-9.1881408,100.6666667,
8,42.7,-7.6994866,99.6666667,-8.849656,99.6666667,
9,42.7,-7.3852442,98.6666667,-8.7143258,98.6666667,
10,42.7,-7.0952442,97.6666667,-8.3151521,97.6666667,
11,42.7,-6.9410017,94.6666667,-8.2886239,94.6666667,
12,42.7,-6.6467593,93.6666667,-8.2987949,93.6666667,
13,42.7,-6.3810017,93.6666667,-8.2258486,93.6666667,
14,42.7,-6.0767593,94.6666667,-7.891386,94.6666667,
15,42.7,-5.8125169,94.6666667,-7.5710969,94.6666667,
16,42.7,-5.5625169,93.6666667,-7.6252291,93.6666667,
17,42.7,-5.2825169,92.6666667,-7.4309661,92.6666667,
18,42.7,-5.0225169,91.6666667,-7.0646058,91.6666667,
19,42.7,-4.7582745,91.6666667,-7.3379016,91.6666667,19.7660288
20,42.7,-4.5082745,90.6666667,-7.0052792,90.6666667,19.9228472
21,42.7,-4.1755472,89.6666667,-6.5566982,89.6666667,20.3389364
1,42.7166667,-10.0572023,107.6666667,-11.2569001,107.6666667,
2,42.7166667,-9.6728083,106.6666667,-10.7781122,106.6666667,
3,42.7166667,-9.3284144,104.6666667,-10.4981122,104.6666667,
4,42.7166667,-9.0184144,103.6666667,-10.1681122,103.6666667,
5,42.7166667,-8.6684144,102.6666667,-9.8137183,102.6666667,
6,42.7166667,-8.3184144,101.6666667,-9.5293244,101.6666667,
7,42.7166667,-7.9984144,100.6666667,-9.1893244,100.6666667,
8,42.7166667,-7.6984144,99.6666667,-8.8505365,99.6666667,
9,42.7166667,-7.3840204,98.6666667,-8.7168017,98.6666667,
10,42.7166667,-7.0940204,97.6666667,-8.3176574,97.6666667,
11,42.7166667,-6.9396265,94.6666667,-8.2909828,94.6666667,
12,42.7166667,-6.6452326,93.6666667,-8.3008904,93.6666667,
13,42.7166667,-6.3796265,93.6666667,-8.227918,93.6666667,
14,42.7166667,-6.0752326,94.6666667,-7.893537,94.6666667,
15,42.7166667,-5.8108386,94.6666667,-7.5733347,94.6666667,
16,42.7166667,-5.5608386,93.6666667,-7.6271899,93.6666667,
17,42.7166667,-5.2808386,92.6666667,-7.4328872,92.6666667,
18,42.7166667,-5.0208386,91.6666667,-7.0665689,91.6666667,
19,42.7166667,-4.7564447,91.6666667,-7.3384042,91.6666667,19.7724332
20,42.7166667,-4.5064447,90.6666667,-7.0066524,90.6666667,19.9294843
21,42.7166667,-4.1732629,89.6666667,-6.5576726,89.6666667,20.3453208
1,42.7333333,-10.0564331,107.6666667,-11.2586897,107.6666667,
2,42.7333333,-9.6718876,106.6666667,-10.7795988,106.6666667,
3,42.7333333,-9.3273422,104.6666667,-10.4995988,104.6666667,
4,42.7333333,-9.0173422,103.6666667,-10.1695988,103.6666667,
5,42.7333333,-8.6673422,102.6666667,-9.8150533,102.6666667,
6,42.7333333,-8.3173422,101.6666667,-9.5305079,101.6666667,
7,42.7333333,-7.9973422,100.6666667,-9.1905079,100.6666667,
8,42.7333333,-7.6973422,99.6666667,-8.851417,99.6666667,
9,42.7333333,-7.3827967,98.6666667,-8.7192775,98.6666667,
10,42.7333333,-7.0927967,97.6666667,-8.3201628,97.6666667,
11,42.7333333,-6.9382513,94.6666667,-8.2933417,94.6666667,
12,42.7333333,-6.6437058,93.6666667,-8.3029859,93.6666667,
13,42.7333333,-6.3782513,93.6666667,-8.2299873,93.6666667,
14,42.7333333,-6.0737058,94.6666667,-7.895688,94.6666667,
15,42.7333333,-5.8091603,94.6666667,-7.5755725,94.6666667,
16,42.7333333,-5.5591603,93.6666667,-7.6291507,93.6666667,
17,42.7333333,-5.2791603,92.6666667,-7.4348084,92.6666667,
18,42.7333333,-5.0191603,91.6666667,-7.068532,91.6666667,
19,42.7333333,-4.7546149,91.6666667,-7.3389069,91.6666667,19.7788375
20,42.7333333,-4.5046149,90.6666667,-7.0080257,90.6666667,19.9361214
21,42.7333333,-4.1709785,89.6666667,-6.558647,89.6666667,20.3517051
1,42.75,-10.0556639,107.6666667,-11.2604793,107.6666667,
2,42.75,-9.6709669,106.6666667,-10.7810854,106.6666667,
3,42.75,-9.32627,104.6666667,-10.5010854,104.6666667,
4,42.75,-9.01627,103.6666667,-10.1710854,103.6666667,
5,42.75,-8.66627,102.6666667,-9.8163884,102.6666667,
6,42.75,-8.31627,101.6666667,-9.5316914,101.6666667,
7,42.75,-7.99627,100.6666667,-9.1916914,100.6666667,
8,42.75,-7.69627,99.6666667,-8.8522975,99.6666667,
9,42.75,-7.381573,98.6666667,-8.7217534,98.6666667,
10,42.75,-7.091573,97.6666667,-8.3226682,97.6666667,
11,42.75,-6.936876,94.6666667,-8.2957006,94.6666667,
12,42.75,-6.642179,93.6666667,-8.3050814,93.6666667,
13,42.75,-6.376876,93.6666667,-8.2320567,93.6666667,
14,42.75,-6.072179,94.6666667,-7.897839,94.6666667,
15,42.75,-5.8074821,94.6666667,-7.5778103,94.6666667,
16,42.75,-5.5574821,93.6666667,-7.6311115,93.6666667,
17,42.75,-5.2774821,92.6666667,-7.4367296,92.6666667,
18,42.75,-5.0174821,91.6666667,-7.0704951,91.6666667,
19,42.75,-4.7527851,91.6666667,-7.3394095,91.6666667,19.7852418
20,42.75,-4.5027851,90.6666667,-7.0093989,90.6666667,19.9427586
21,42.75,-4.1686942,89.6666667,-6.5596214,89.6666667,20.3580894
1,42.7666667,-10.0548947,107.6666667,-11.2622689,107.6666667,
2,42.7666667,-9.6700462,106.6666667,-10.7825719,106.6666667,
3,42.7666667,-9.3251977,104.6666667,-10.5025719,104.6666667,
4,42.7666667,-9.0151977,103.6666667,-10.1725719,103.6666667,
5,42.7666667,-8.6651977,102.6666667,-9.8177234,102.6666667,
6,42.7666667,-8.3151977,101.6666667,-9.532875,101.6666667,
7,42.7666667,-7.9951977,100.6666667,-9.192875,100.6666667,
8,42.7666667,-7.6951977,99.6666667,-8.853178,99.6666667,
9,42.7666667,-7.3803493,98.6666667,-8.7242292,98.6666667,
10,42.7666667,-7.0903493,97.6666667,-8.3251735,97.6666667,
11,42.7666667,-6.9355008,94.6666667,-8.2980594,94.6666667,
12,42.7666667,-6.6406523,93.6666667,-8.3071769,93.6666667,
13,42.7666667,-6.3755008,93.6666667,-8.2341261,93.6666667,
14,42.7666667,-6.0706523,94.6666667,-7.8999899,94.6666667,
15,42.7666667,-5.8058038,94.6666667,-7.5800481,94.6666667,
16,42.7666667,-5.5558038,93.6666667,-7.6330723,93.6666667,
17,42.7666667,-5.2758038,92.6666667,-7.4386508,92.6666667,
18,42.7666667,-5.0158038,91.6666667,-7.0724582,91.6666667,
19,42.7666667,-4.7509553,91.6666667,-7.3399121,91.6666667,19.7916461
20,42.7666667,-4.5009553,90.6666667,-7.0107722,90.6666667,19.9493957
21,42.7666667,-4.1664099,89.6666667,-6.5605958,89.6666667,20.3644737
1,42.7833333,-10.0541255,107.6666667,-11.2640585,107.6666667,
2,42.7833333,-9.6691255,106.6666667,-10.7840585,106.6666667,
3,42.7833333,-9.3241255,104.6666667,-10.5040585,104.6666667,
4,42.7833333,-9.0141255,103.6666667,-10.1740585,103.6666667,
5,42.7833333,-8.6641255,102.6666667,-9.8190585,102.6666667,
6,42.7833333,-8.3141255,101.6666667,-9.5340585,101.6666667,
7,42.7833333,-7.9941255,100.6666667,-9.1940585,100.6666667,
8,42.7833333,-7.6941255,99.6666667,-8.8540585,99.6666667,
9,42.7833333,-7.3791255,98.6666667,-8.7267051,98.6666667,
10,42.7833333,-7.0891255,97.6666667,-8.3276789,97.6666667,
11,42.7833333,-6.9341255,94.6666667,-8.3004183,94.6666667,
12,42.7833333,-6.6391255,93.6666667,-8.3092724,93.6666667,
13,42.7833333,-6.3741255,93.6666667,-8.2361954,93.6666667,
14,42.7833333,-6.0691255,94.6666667,-7.9021409,94.6666667,
15,42.7833333,-5.8041255,94.6666667,-7.5822859,94.6666667,
16,42.7833333,-5.5541255,93.6666667,-7.6350331,93.6666667,
17,42.7833333,-5.2741255,92.6666667,-7.440572,92.6666667,
18,42.7833333,-5.0141255,91.6666667,-7.0744213,91.6666667,
19,42.7833333,-4.7491255,91.6666667,-7.3404148,91.6666667,19.7980504
20,42.7833333,-4.4991255,90.6666667,-7.0121454,90.6666667,19.9560328
21,42.7833333,-4.1641255,89.6666667,-6.5615702,89.6666667,20.3708581
1,42.8,-10.0533564,107.6666667,-11.2658481,107.6666667,
2,42.8,-9.6682048,106.6666667,-10.7855451,106.6666667,
3,42.8,-9.3230533,104.6666667,-10.5055451,104.6666667,
4,42.8,-9.0130533,103.6666667,-10.1755451,103.6666667,
5,42.8,-8.6630533,102.6666667,-9.8203935,102.6666667,
6,42.8,-8.3130533,101.6666667,-9.535242,101.6666667,
7,42.8,-7.9930533,100.6666667,-9.195242,100.6666667,
8,42.8,-7.6930533,99.6666667,-8.854939,99.6666667,
9,42.8,-7.3779018,98.6666667,-8.7291809,98.6666667,
10,42.8,-7.0879018,97.6666667,-8.3301843,97.6666667,
11,42.8,-6.9327503,94.6666667,-8.3027772,94.6666667,
12,42.8,-6.6375988,93.6666667,-8.3113679,93.6666667,
13,42.8,-6.3727503,93.6666667,-8.2382648,93.6666667,
14,42.8,-6.0675988,94.6666667,-7.9042919,94.6666667,
15,42.8,-5.8024473,94.6666667,-7.5845237,94.6666667,
16,42.8,-5.5524473,93.6666667,-7.6369939,93.6666667,
17,42.8,-5.2724473,92.6666667,-7.4424931,92.6666667,
18,42.8,-5.0124473,91.6666667,-7.0763844,91.6666667,
19,42.8,-4.7472957,91.6666667,-7.3409174,91.6666667,19.8044547
20,42.8,-4.4972957,90.6666667,-7.0135187,90.6666667,19.96267
21,42.8,-4.1618412,89.6666667,-6.5625446,89.6666667,20.3772424
1,42.8166667,-10.0525872,107.6666667,-11.2676377,107.6666667,
2,42.8166667,-9.6672841,106.6666667,-10.7870316,106.6666667,
3,42.8166667,-9.3219811,104.6666667,-10.5070316,104.6666667,
4,42.8166667,-9.0119811,103.6666667,-10.1770316,103.6666667,
5,42.8166667,-8.6619811,102.6666667,-9.8217286,102.6666667,
6,42.8166667,-8.3119811,101.6666667,-9.5364256,101.6666667,
7,42.8166667,-7.9919811,100.6666667,-9.1964256,100.6666667,
8,42.8166667,-7.6919811,99.6666667,-8.8558195,99.6666667,
9,42.8166667,-7.3766781,98.6666667,-8.7316568,98.6666667,
10,42.8166667,-7.0866781,97.6666667,-8.3326896,97.6666667,
11,42.8166667,-6.931375,94.6666667,-8.3051361,94.6666667,
12,42.8166667,-6.636072,93.6666667,-8.3134634,93.6666667,
13,42.8166667,-6.371375,93.6666667,-8.2403342,93.6666667,
14,42.8166667,-6.066072,94.6666667,-7.9064428,94.6666667,
15,42.8166667,-5.800769,94.6666667,-7.5867615,94.6666667,
16,42.8166667,-5.550769,93.6666667,-7.6389547,93.6666667,
17,42.8166667,-5.270769,92.6666667,-7.4444143,92.6666667,
18,42.8166667,-5.010769,91.6666667,-7.0783475,91.6666667,
19,42.8166667,-4.745466,91.6666667,-7.34142,91.6666667,19.810859
20,42.8166667,-4.495466,90.6666667,-7.014892,90.6666667,19.9693071
21,42.8166667,-4.1595569,89.6666667,-6.563519,89.6666667,20.3836267
1,42.8333333,-10.051818,107.6666667,-11.2694273,107.6666667,
2,42.8333333,-9.6663634,106.6666667,-10.7885182,106.6666667,
