Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
2,39.7833333,-3.4561449,91.3333333,,-3.5469018,91.3333333
3,39.7833333,-3.1156321,90.3333333,,-3.3569018,90.3333333
4,39.7833333,-2.8056321,90.3333333,,-3.1858762,90.3333333
5,39.7833333,-2.5256321,90.3333333,,-2.9958762,90.3333333
6,39.7833333,-2.2561449,90.3333333,,-2.7358762,90.3333333
7,39.7833333,-2.0161449,90.3333333,,-2.4058762,90.3333333
8,39.7833333,-1.7461449,90.3333333,,-2.0658762,90.3333333
9,39.7833333,-1.5161449,89.3333333,,-1.6769018,89.3333333
10,39.7833333,-1.3661449,89.3333333,,-1.2869018,89.3333333
11,39.7833333,-1.1661449,88.3333333,,-0.9669018,88.3333333
12,39.7833333,-1.1061449,87.3333333,,-0.7169018,87.3333333
13,39.7833333,-0.9956321,85.3333333,,-0.4769018,85.3333333
14,39.7833333,-0.9908159,84.3333333,21.2530296,-0.2174146,84.3333333
15,39.7833333,-0.6937704,83.3333333,21.4939464,0.0230982,83.3333333
16,39.7833333,-0.7604018,82.3333333,21.5563772,0.2630982,82.3333333
17,39.7833333,-0.381786,82.3333333,22.2325369,0.4825854,82.3333333
18,39.7833333,-0.1767821,81.3333333,22.265702,0.7025854,81.3333333
19,39.7833333,0.2753731,80.3333333,22.584373,0.9225854,80.3333333
20,39.7833333,0.297162,80.3333333,22.8113868,1.1320726,80.3333333
21,39.7833333,1.1292695,79.3333333,22.8394978,1.3420726,79.3333333
1,39.8,-3.7940709,91.3333333,,-3.7674944,91.3333333
2,39.8,-3.4543273,91.3333333,,-3.547238,91.3333333
3,39.8,-3.1140709,90.3333333,,-3.357238,90.3333333
4,39.8,-2.8040709,90.3333333,,-3.1867252,90.3333333
5,39.8,-2.5240709,90.3333333,,-2.9967252,90.3333333
6,39.8,-2.2543273,90.3333333,,-2.7367252,90.3333333
7,39.8,-2.0143273,90.3333333,,-2.4067252,90.3333333
8,39.8,-1.7443273,90.3333333,,-2.0667252,90.3333333
9,39.8,-1.5143273,89.3333333,,-1.677238,89.3333333
10,39.8,-1.3643273,89.3333333,,-1.287238,89.3333333
11,39.8,-1.1643273,88.3333333,,-0.967238,88.3333333
12,39.8,-1.1043273,87.3333333,,-0.717238,87.3333333
13,39.8,-0.9940709,85.3333333,,-0.477238,85.3333333
14,39.8,-0.9906387,84.3333333,21.2624817,-0.2174944,84.3333333
15,39.8,-0.6916183,83.3333333,21.502455,0.022762,83.3333333
16,39.8,-0.7602422,82.3333333,21.5648454,0.262762,82.3333333
17,39.8,-0.3777461,82.3333333,22.2412221,0.4825056,82.3333333
18,39.8,-0.1773927,81.3333333,22.2746653,0.7025056,81.3333333
19,39.8,0.2755015,80.3333333,22.5925781,0.9225056,80.3333333
20,39.8,0.2973777,80.3333333,22.8207547,1.1322491,80.3333333
21,39.8,1.1325766,79.3333333,22.8482705,1.3422491,79.3333333
1,39.8166667,-3.7925097,91.3333333,,-3.7675743,91.3333333
2,39.8166667,-3.4525097,91.3333333,,-3.5475743,91.3333333
3,39.8166667,-3.1125097,90.3333333,,-3.3575743,90.3333333
4,39.8166667,-2.8025097,90.3333333,,-3.1875743,90.3333333
5,39.8166667,-2.5225097,90.3333333,,-2.9975743,90.3333333
6,39.8166667,-2.2525097,90.3333333,,-2.7375743,90.3333333
7,39.8166667,-2.0125097,90.3333333,,-2.4075743,90.3333333
8,39.8166667,-1.7425097,90.3333333,,-2.0675743,90.3333333
9,39.8166667,-1.5125097,89.3333333,,-1.6775743,89.3333333
10,39.8166667,-1.3625097,89.3333333,,-1.2875743,89.3333333
11,39.8166667,-1.1625097,88.3333333,,-0.9675743,88.3333333
12,39.8166667,-1.1025097,87.3333333,,-0.7175743,87.3333333
13,39.8166667,-0.9925097,85.3333333,,-0.4775743,85.3333333
14,39.8166667,-0.9904615,84.3333333,21.2719338,-0.2175743,84.3333333
15,39.8166667,-0.6894662,83.3333333,21.5109636,0.0224257,83.3333333
16,39.8166667,-0.7600825,82.3333333,21.5733136,0.2624257,82.3333333
17,39.8166667,-0.3737062,82.3333333,22.2499073,0.4824257,82.3333333
18,39.8166667,-0.1780032,81.3333333,22.2836286,0.7024257,81.3333333
19,39.8166667,0.2756299,80.3333333,22.6007832,0.9224257,80.3333333
20,39.8166667,0.2975934,80.3333333,22.8301226,1.1324257,80.3333333
21,39.8166667,1.1358837,79.3333333,22.8570431,1.3424257,79.3333333
1,39.8333333,-3.7907123,91.3333333,,-3.7677013,91.3333333
2,39.8333333,-3.4507123,91.3333333,,-3.5479645,91.3333333
3,39.8333333,-3.1107123,90.3333333,,-3.3579645,90.3333333
4,39.8333333,-2.8004491,90.3333333,,-3.1879645,90.3333333
5,39.8333333,-2.5204491,90.3333333,,-2.9979645,90.3333333
6,39.8333333,-2.2507123,90.3333333,,-2.7379645,90.3333333
7,39.8333333,-2.0104491,90.3333333,,-2.4084908,90.3333333
8,39.8333333,-1.7404491,90.3333333,,-2.0679645,90.3333333
9,39.8333333,-1.5104491,89.3333333,,-1.6779645,89.3333333
10,39.8333333,-1.3604491,89.3333333,,-1.2879645,89.3333333
11,39.8333333,-1.1604491,88.3333333,,-0.9679645,88.3333333
12,39.8333333,-1.1004491,87.3333333,,-0.7177013,87.3333333
13,39.8333333,-0.9904491,85.3333333,,-0.4777013,85.3333333
14,39.8333333,-0.9902842,84.3333333,21.2813859,-0.2177013,84.3333333
15,39.8333333,-0.6873141,83.3333333,21.5194722,0.0225618,83.3333333
16,39.8333333,-0.7599228,82.3333333,21.5817818,0.2625618,82.3333333
17,39.8333333,-0.3696664,82.3333333,22.2585926,0.4825618,82.3333333
18,39.8333333,-0.1786138,81.3333333,22.2925919,0.7025618,81.3333333
19,39.8333333,0.2757583,80.3333333,22.6089883,0.9225618,80.3333333
20,39.8333333,0.2978092,80.3333333,22.8394905,1.1325618,80.3333333
21,39.8333333,1.1391908,79.3333333,22.8658157,1.3425618,79.3333333
1,39.85,-3.7889149,91.3333333,,-3.7678284,91.3333333
2,39.85,-3.4489149,91.3333333,,-3.5483547,91.3333333
3,39.85,-3.1089149,90.3333333,,-3.3583547,90.3333333
4,39.85,-2.7983885,90.3333333,,-3.1883547,90.3333333
5,39.85,-2.5183885,90.3333333,,-2.9983547,90.3333333
6,39.85,-2.2489149,90.3333333,,-2.7383547,90.3333333
7,39.85,-2.0083885,90.3333333,,-2.4094073,90.3333333
8,39.85,-1.7383885,90.3333333,,-2.0683547,90.3333333
9,39.85,-1.5083885,89.3333333,,-1.6783547,89.3333333
10,39.85,-1.3583885,89.3333333,,-1.2883547,89.3333333
11,39.85,-1.1583885,88.3333333,,-0.9683547,88.3333333
12,39.85,-1.0983885,87.3333333,,-0.7178284,87.3333333
13,39.85,-0.9883885,85.3333333,,-0.4778284,85.3333333
14,39.85,-0.990107,84.3333333,21.290838,-0.2178284,84.3333333
15,39.85,-0.685162,83.3333333,21.5279808,0.0226979,83.3333333
16,39.85,-0.7568309,82.3333333,21.5911795,0.2626979,82.3333333
17,39.85,-0.3656265,82.3333333,22.2672778,0.4826979,82.3333333
18,39.85,-0.1792243,81.3333333,22.3015552,0.7026979,81.3333333
19,39.85,0.2758867,80.3333333,22.6171933,0.9226979,80.3333333
20,39.85,0.2980249,80.3333333,22.8488584,1.1326979,80.3333333
21,39.85,1.1424979,79.3333333,22.8745884,1.3426979,79.3333333
1,39.8666667,-3.7871175,91.3333333,,-3.7679554,91.3333333
2,39.8666667,-3.4471175,91.3333333,,-3.5487449,91.3333333
3,39.8666667,-3.1071175,90.3333333,,-3.3587449,90.3333333
4,39.8666667,-2.796328,90.3333333,,-3.1887449,90.3333333
5,39.8666667,-2.516328,90.3333333,,-2.9987449,90.3333333
6,39.8666667,-2.2471175,90.3333333,,-2.7387449,90.3333333
7,39.8666667,-2.006328,90.3333333,,-2.4103239,90.3333333
8,39.8666667,-1.736328,90.3333333,,-2.0687449,90.3333333
9,39.8666667,-1.506328,89.3333333,,-1.6787449,89.3333333
10,39.8666667,-1.356328,89.3333333,,-1.2887449,89.3333333
11,39.8666667,-1.156328,88.3333333,,-0.9687449,88.3333333
12,39.8666667,-1.096328,87.3333333,,-0.7179554,87.3333333
13,39.8666667,-0.986328,85.3333333,,-0.4779554,85.3333333
14,39.8666667,-0.9899298,84.3333333,21.3002901,-0.2179554,84.3333333
15,39.8666667,-0.6830099,83.3333333,21.5364895,0.022834,83.3333333
16,39.8666667,-0.7537389,82.3333333,21.6005772,0.262834,82.3333333
17,39.8666667,-0.3615866,82.3333333,22.275963,0.482834,82.3333333
18,39.8666667,-0.1798349,81.3333333,22.3105184,0.702834,81.3333333
19,39.8666667,0.2760151,80.3333333,22.6253984,0.922834,80.3333333
20,39.8666667,0.2982407,80.3333333,22.8582263,1.132834,80.3333333
21,39.8666667,1.145805,79.3333333,22.883361,1.342834,79.3333333
1,39.8833333,-3.7853201,91.3333333,,-3.7680825,91.3333333
2,39.8833333,-3.4453201,91.3333333,,-3.5491351,91.3333333
3,39.8833333,-3.1053201,90.3333333,,-3.3591351,90.3333333
4,39.8833333,-2.7942674,90.3333333,,-3.1891351,90.3333333
5,39.8833333,-2.5142674,90.3333333,,-2.9991351,90.3333333
6,39.8833333,-2.2453201,90.3333333,,-2.7391351,90.3333333
7,39.8833333,-2.0042674,90.3333333,,-2.4112404,90.3333333
8,39.8833333,-1.7342674,90.3333333,,-2.0691351,90.3333333
9,39.8833333,-1.5042674,89.3333333,,-1.6791351,89.3333333
10,39.8833333,-1.3542674,89.3333333,,-1.2891351,89.3333333
11,39.8833333,-1.1542674,88.3333333,,-0.9691351,88.3333333
12,39.8833333,-1.0942674,87.3333333,,-0.7180825,87.3333333
13,39.8833333,-0.9842674,85.3333333,,-0.4780825,85.3333333
14,39.8833333,-0.9897525,84.3333333,21.3097421,-0.2180825,84.3333333
15,39.8833333,-0.6808578,83.3333333,21.5449981,0.0229701,83.3333333
16,39.8833333,-0.750647,82.3333333,21.6099749,0.2629701,82.3333333
17,39.8833333,-0.3575468,82.3333333,22.2846482,0.4829701,82.3333333
18,39.8833333,-0.1804454,81.3333333,22.3194817,0.7029701,81.3333333
19,39.8833333,0.2761435,80.3333333,22.6336035,0.9229701,80.3333333
20,39.8833333,0.2984564,80.3333333,22.8675942,1.1329701,80.3333333
21,39.8833333,1.1491121,79.3333333,22.8921337,1.3429701,79.3333333
1,39.9,-3.7835227,91.3333333,,-3.7682096,91.3333333
2,39.9,-3.4435227,91.3333333,,-3.5495253,91.3333333
3,39.9,-3.1035227,90.3333333,,-3.3595253,90.3333333
4,39.9,-2.7922069,90.3333333,,-3.1895253,90.3333333
5,39.9,-2.5122069,90.3333333,,-2.9995253,90.3333333
6,39.9,-2.2435227,90.3333333,,-2.7395253,90.3333333
7,39.9,-2.0022069,90.3333333,,-2.4121569,90.3333333
8,39.9,-1.7322069,90.3333333,,-2.0695253,90.3333333
9,39.9,-1.5022069,89.3333333,,-1.6795253,89.3333333
10,39.9,-1.3522069,89.3333333,,-1.2895253,89.3333333
11,39.9,-1.1522069,88.3333333,,-0.9695253,88.3333333
12,39.9,-1.0922069,87.3333333,,-0.7182096,87.3333333
13,39.9,-0.9822069,85.3333333,,-0.4782096,85.3333333
14,39.9,-0.9895753,84.3333333,21.3191942,-0.2182096,84.3333333
15,39.9,-0.6787057,83.3333333,21.5535067,0.0231062,83.3333333
16,39.9,-0.7475551,82.3333333,21.6193726,0.2631062,82.3333333
17,39.9,-0.3535069,82.3333333,22.2933334,0.4831062,82.3333333
18,39.9,-0.181056,81.3333333,22.328445,0.7031062,81.3333333
19,39.9,0.2762719,80.3333333,22.6418086,0.9231062,80.3333333
20,39.9,0.2986721,80.3333333,22.8769621,1.1331062,80.3333333
21,39.9,1.1524192,79.3333333,22.9009063,1.3431062,79.3333333
1,39.9166667,-3.7817253,91.3333333,,-3.7683366,91.3333333
2,39.9166667,-3.4417253,91.3333333,,-3.5499156,91.3333333
3,39.9166667,-3.1017253,90.3333333,,-3.3599156,90.3333333
4,39.9166667,-2.7901463,90.3333333,,-3.1899156,90.3333333
5,39.9166667,-2.5101463,90.3333333,,-2.9999156,90.3333333
6,39.9166667,-2.2417253,90.3333333,,-2.7399156,90.3333333
7,39.9166667,-2.0001463,90.3333333,,-2.4130735,90.3333333
8,39.9166667,-1.7301463,90.3333333,,-2.0699156,90.3333333
9,39.9166667,-1.5001463,89.3333333,,-1.6799156,89.3333333
10,39.9166667,-1.3501463,89.3333333,,-1.2899156,89.3333333
11,39.9166667,-1.1501463,88.3333333,,-0.9699156,88.3333333
12,39.9166667,-1.0901463,87.3333333,,-0.7183366,87.3333333
13,39.9166667,-0.9801463,85.3333333,,-0.4783366,85.3333333
14,39.9166667,-0.9893981,84.3333333,21.3286463,-0.2183366,84.3333333
15,39.9166667,-0.6765536,83.3333333,21.5620153,0.0232423,83.3333333
16,39.9166667,-0.7444632,82.3333333,21.6287703,0.2632423,82.3333333
17,39.9166667,-0.349467,82.3333333,22.3020186,0.4832423,82.3333333
18,39.9166667,-0.1816665,81.3333333,22.3374083,0.7032423,81.3333333
19,39.9166667,0.2764003,80.3333333,22.6500137,0.9232423,80.3333333
20,39.9166667,0.2988879,80.3333333,22.8863299,1.1332423,80.3333333
21,39.9166667,1.1557263,79.3333333,22.9096789,1.3432423,79.3333333
1,39.9333333,-3.7799279,91.3333333,,-3.7684637,91.3333333
2,39.9333333,-3.4399279,91.3333333,,-3.5503058,91.3333333
3,39.9333333,-3.0999279,90.3333333,,-3.3603058,90.3333333
4,39.9333333,-2.7880858,90.3333333,,-3.1903058,90.3333333
5,39.9333333,-2.5080858,90.3333333,,-3.0003058,90.3333333
6,39.9333333,-2.2399279,90.3333333,,-2.7403058,90.3333333
7,39.9333333,-1.9980858,90.3333333,,-2.41399,90.3333333
8,39.9333333,-1.7280858,90.3333333,,-2.0703058,90.3333333
9,39.9333333,-1.4980858,89.3333333,,-1.6803058,89.3333333
10,39.9333333,-1.3480858,89.3333333,,-1.2903058,89.3333333
11,39.9333333,-1.1480858,88.3333333,,-0.9703058,88.3333333
12,39.9333333,-1.0880858,87.3333333,,-0.7184637,87.3333333
13,39.9333333,-0.9780858,85.3333333,,-0.4784637,85.3333333
14,39.9333333,-0.9892208,84.3333333,21.3380984,-0.2184637,84.3333333
15,39.9333333,-0.6744015,83.3333333,21.5705239,0.0233784,83.3333333
16,39.9333333,-0.7413712,82.3333333,21.638168,0.2633784,82.3333333
17,39.9333333,-0.3454272,82.3333333,22.3107038,0.4833784,82.3333333
18,39.9333333,-0.1822771,81.3333333,22.3463716,0.7033784,81.3333333
19,39.9333333,0.2765287,80.3333333,22.6582187,0.9233784,80.3333333
20,39.9333333,0.2991036,80.3333333,22.8956978,1.1333784,80.3333333
21,39.9333333,1.1590334,79.3333333,22.9184516,1.3433784,79.3333333
1,39.95,-3.7781305,91.3333333,,-3.7685907,91.3333333
2,39.95,-3.4381305,91.3333333,,-3.550696,91.3333333
3,39.95,-3.0981305,90.3333333,,-3.360696,90.3333333
4,39.95,-2.7860252,90.3333333,,-3.190696,90.3333333
5,39.95,-2.5060252,90.3333333,,-3.000696,90.3333333
6,39.95,-2.2381305,90.3333333,,-2.740696,90.3333333
7,39.95,-1.9960252,90.3333333,,-2.4149065,90.3333333
8,39.95,-1.7260252,90.3333333,,-2.070696,90.3333333
9,39.95,-1.4960252,89.3333333,,-1.680696,89.3333333
10,39.95,-1.3460252,89.3333333,,-1.290696,89.3333333
11,39.95,-1.1460252,88.3333333,,-0.970696,88.3333333
12,39.95,-1.0860252,87.3333333,,-0.7185907,87.3333333
13,39.95,-0.9760252,85.3333333,,-0.4785907,85.3333333
14,39.95,-0.9890436,84.3333333,21.3475505,-0.2185907,84.3333333
15,39.95,-0.6722495,83.3333333,21.5790325,0.0235145,83.3333333
16,39.95,-0.7382793,82.3333333,21.6475657,0.2635145,82.3333333
17,39.95,-0.3413873,82.3333333,22.319389,0.4835145,82.3333333
18,39.95,-0.1828876,81.3333333,22.3553348,0.7035145,81.3333333
19,39.95,0.2766571,80.3333333,22.6664238,0.9235145,80.3333333
20,39.95,0.2993193,80.3333333,22.9050657,1.1335145,80.3333333
21,39.95,1.1623405,79.3333333,22.9272242,1.3435145,79.3333333
1,39.9666667,-3.7763331,91.3333333,,-3.7687178,91.3333333
2,39.9666667,-3.4363331,91.3333333,,-3.5510862,91.3333333
3,39.9666667,-3.0963331,90.3333333,,-3.3610862,90.3333333
4,39.9666667,-2.7839646,90.3333333,,-3.1910862,90.3333333
5,39.9666667,-2.5039646,90.3333333,,-3.0010862,90.3333333
6,39.9666667,-2.2363331,90.3333333,,-2.7410862,90.3333333
7,39.9666667,-1.9939646,90.3333333,,-2.415823,90.3333333
8,39.9666667,-1.7239646,90.3333333,,-2.0710862,90.3333333
9,39.9666667,-1.4939646,89.3333333,,-1.6810862,89.3333333
10,39.9666667,-1.3439646,89.3333333,,-1.2910862,89.3333333
11,39.9666667,-1.1439646,88.3333333,,-0.9710862,88.3333333
12,39.9666667,-1.0839646,87.3333333,,-0.7187178,87.3333333
13,39.9666667,-0.9739646,85.3333333,,-0.4787178,85.3333333
14,39.9666667,-0.9888664,84.3333333,21.3570026,-0.2187178,84.3333333
15,39.9666667,-0.6700974,83.3333333,21.5875411,0.0236506,83.3333333
16,39.9666667,-0.7351874,82.3333333,21.6569634,0.2636506,82.3333333
17,39.9666667,-0.3373475,82.3333333,22.3280743,0.4836506,82.3333333
18,39.9666667,-0.1834982,81.3333333,22.3642981,0.7036506,81.3333333
19,39.9666667,0.2767855,80.3333333,22.6746289,0.9236506,80.3333333
20,39.9666667,0.2995351,80.3333333,22.9144336,1.1336506,80.3333333
21,39.9666667,1.1656475,79.3333333,22.9359968,1.3436506,79.3333333
1,39.9833333,-3.7745357,91.3333333,,-3.7688448,91.3333333
2,39.9833333,-3.4345357,91.3333333,,-3.5514764,91.3333333
3,39.9833333,-3.0945357,90.3333333,,-3.3614764,90.3333333
4,39.9833333,-2.7819041,90.3333333,,-3.1914764,90.3333333
5,39.9833333,-2.5019041,90.3333333,,-3.0014764,90.3333333
6,39.9833333,-2.2345357,90.3333333,,-2.7414764,90.3333333
7,39.9833333,-1.9919041,90.3333333,,-2.4167396,90.3333333
8,39.9833333,-1.7219041,90.3333333,,-2.0714764,90.3333333
9,39.9833333,-1.4919041,89.3333333,,-1.6814764,89.3333333
10,39.9833333,-1.3419041,89.3333333,,-1.2914764,89.3333333
11,39.9833333,-1.1419041,88.3333333,,-0.9714764,88.3333333
12,39.9833333,-1.0819041,87.3333333,,-0.7188448,87.3333333
13,39.9833333,-0.9719041,85.3333333,,-0.4788448,85.3333333
14,39.9833333,-0.9886891,84.3333333,21.3664547,-0.2188448,84.3333333
15,39.9833333,-0.6679453,83.3333333,21.5960498,0.0237867,83.3333333
16,39.9833333,-0.7320955,82.3333333,21.6663611,0.2637867,82.3333333
17,39.9833333,-0.3333076,82.3333333,22.3367595,0.4837867,82.3333333
18,39.9833333,-0.1841087,81.3333333,22.3732614,0.7037867,81.3333333
19,39.9833333,0.2769139,80.3333333,22.682834,0.9237867,80.3333333
20,39.9833333,0.2997508,80.3333333,22.9238015,1.1337867,80.3333333
21,39.9833333,1.1689546,79.3333333,22.9447695,1.3437867,79.3333333
1,40.0,-3.7727383,91.3333333,,-3.7689719,91.3333333
2,40.0,-3.4327383,91.3333333,,-3.5518666,91.3333333
3,40.0,-3.0927383,90.3333333,,-3.3618666,90.3333333
4,40.0,-2.7798435,90.3333333,,-3.1918666,90.3333333
5,40.0,-2.4998435,90.3333333,,-3.0018666,90.3333333
6,40.0,-2.2327383,90.3333333,,-2.7418666,90.3333333
7,40.0,-1.9898435,90.3333333,,-2.4176561,90.3333333
8,40.0,-1.7198435,90.3333333,,-2.0718666,90.3333333
9,40.0,-1.4898435,89.3333333,,-1.6818666,89.3333333
10,40.0,-1.3398435,89.3333333,,-1.2918666,89.3333333
11,40.0,-1.1398435,88.3333333,,-0.9718666,88.3333333
12,40.0,-1.0798435,87.3333333,,-0.7189719,87.3333333
13,40.0,-0.9698435,85.3333333,,-0.4789719,85.3333333
14,40.0,-0.9885119,84.3333333,21.3759068,-0.2189719,84.3333333
15,40.0,-0.6657932,83.3333333,21.6045584,0.0239228,83.3333333
16,40.0,-0.7290035,82.3333333,21.6757589,0.2639228,82.3333333
17,40.0,-0.3292677,82.3333333,22.3454447,0.4839228,82.3333333
18,40.0,-0.1847193,81.3333333,22.3822247,0.7039228,81.3333333
19,40.0,0.2770423,80.3333333,22.6910391,0.9239228,80.3333333
20,40.0,0.2999666,80.3333333,22.9331694,1.1339228,80.3333333
21,40.0,1.1722617,79.3333333,22.9535421,1.3439228,79.3333333
1,40.0166667,-3.7709409,91.3333333,,-3.769099,91.3333333
2,40.0166667,-3.4309409,91.3333333,,-3.5522568,91.3333333
3,40.0166667,-3.0909409,90.3333333,,-3.3622568,90.3333333
4,40.0166667,-2.777783,90.3333333,,-3.1922568,90.3333333
5,40.0166667,-2.497783,90.3333333,,-3.0022568,90.3333333
6,40.0166667,-2.2309409,90.3333333,,-2.7422568,90.3333333
7,40.0166667,-1.987783,90.3333333,,-2.4185726,90.3333333
8,40.0166667,-1.717783,90.3333333,,-2.0722568,90.3333333
9,40.0166667,-1.487783,89.3333333,,-1.6822568,89.3333333
10,40.0166667,-1.337783,89.3333333,,-1.2922568,89.3333333
11,40.0166667,-1.137783,88.3333333,,-0.9722568,88.3333333
12,40.0166667,-1.077783,87.3333333,,-0.719099,87.3333333
13,40.0166667,-0.967783,85.3333333,,-0.479099,85.3333333
14,40.0166667,-0.9883347,84.3333333,21.3853589,-0.219099,84.3333333
15,40.0166667,-0.6636411,83.3333333,21.613067,0.0240589,83.3333333
16,40.0166667,-0.7259116,82.3333333,21.6851566,0.2640589,82.3333333
17,40.0166667,-0.3252279,82.3333333,22.3541299,0.4840589,82.3333333
18,40.0166667,-0.1853298,81.3333333,22.3911879,0.7040589,81.3333333
19,40.0166667,0.2771707,80.3333333,22.6992441,0.9240589,80.3333333
20,40.0166667,0.3001823,80.3333333,22.9425373,1.1340589,80.3333333
21,40.0166667,1.1755688,79.3333333,22.9623147,1.3440589,79.3333333
1,40.0333333,-3.7691435,91.3333333,,-3.769226,91.3333333
2,40.0333333,-3.4291435,91.3333333,,-3.5526471,91.3333333
3,40.0333333,-3.0891435,90.3333333,,-3.3626471,90.3333333
4,40.0333333,-2.7757224,90.3333333,,-3.1926471,90.3333333
5,40.0333333,-2.4957224,90.3333333,,-3.0026471,90.3333333
6,40.0333333,-2.2291435,90.3333333,,-2.7426471,90.3333333
7,40.0333333,-1.9857224,90.3333333,,-2.4194892,90.3333333
8,40.0333333,-1.7157224,90.3333333,,-2.0726471,90.3333333
9,40.0333333,-1.4857224,89.3333333,,-1.6826471,89.3333333
10,40.0333333,-1.3357224,89.3333333,,-1.2926471,89.3333333
11,40.0333333,-1.1357224,88.3333333,,-0.9726471,88.3333333
12,40.0333333,-1.0757224,87.3333333,,-0.719226,87.3333333
13,40.0333333,-0.9657224,85.3333333,,-0.479226,85.3333333
14,40.0333333,-0.9881574,84.3333333,21.394811,-0.219226,84.3333333
15,40.0333333,-0.661489,83.3333333,21.6215756,0.024195,83.3333333
16,40.0333333,-0.7228197,82.3333333,21.6945543,0.264195,82.3333333
17,40.0333333,-0.321188,82.3333333,22.3628151,0.484195,82.3333333
18,40.0333333,-0.1859404,81.3333333,22.4001512,0.704195,81.3333333
19,40.0333333,0.2772991,80.3333333,22.7074492,0.924195,80.3333333
20,40.0333333,0.300398,80.3333333,22.9519052,1.134195,80.3333333
21,40.0333333,1.1788759,79.3333333,22.9710874,1.344195,79.3333333
1,40.05,-3.7673461,91.3333333,,-3.7693531,91.3333333
2,40.05,-3.4273461,91.3333333,,-3.5530373,91.3333333
3,40.05,-3.0873461,90.3333333,,-3.3630373,90.3333333
4,40.05,-2.7736619,90.3333333,,-3.1930373,90.3333333
5,40.05,-2.4936619,90.3333333,,-3.0030373,90.3333333
6,40.05,-2.2273461,90.3333333,,-2.7430373,90.3333333
7,40.05,-1.9836619,90.3333333,,-2.4204057,90.3333333
8,40.05,-1.7136619,90.3333333,,-2.0730373,90.3333333
9,40.05,-1.4836619,89.3333333,,-1.6830373,89.3333333
10,40.05,-1.3336619,89.3333333,,-1.2930373,89.3333333
11,40.05,-1.1336619,88.3333333,,-0.9730373,88.3333333
12,40.05,-1.0736619,87.3333333,,-0.7193531,87.3333333
13,40.05,-0.9636619,85.3333333,,-0.4793531,85.3333333
14,40.05,-0.9879802,84.3333333,21.404263,-0.2193531,84.3333333
15,40.05,-0.6593369,83.3333333,21.6300842,0.0243311,83.3333333
16,40.05,-0.7197278,82.3333333,21.703952,0.2643311,82.3333333
17,40.05,-0.3171481,82.3333333,22.3715003,0.4843311,82.3333333
18,40.05,-0.1865509,81.3333333,22.4091145,0.7043311,81.3333333
19,40.05,0.2774275,80.3333333,22.7156543,0.9243311,80.3333333
20,40.05,0.3006138,80.3333333,22.9612731,1.1343311,80.3333333
21,40.05,1.182183,79.3333333,22.97986,1.3443311,79.3333333
1,40.0666667,-3.7655487,91.3333333,,-3.7694801,91.3333333
2,40.0666667,-3.4255487,91.3333333,,-3.5534275,91.3333333
3,40.0666667,-3.0855487,90.3333333,,-3.3634275,90.3333333
4,40.0666667,-2.7716013,90.3333333,,-3.1934275,90.3333333
5,40.0666667,-2.4916013,90.3333333,,-3.0034275,90.3333333
